"","Matem.","Siguldas pilsētas vidusskola","41.88"
"","Angļu v.","Siguldas Valsts ģimnāzija","79.67"
"","Bio.","Siguldas Valsts ģimnāzija","66.94"
"","Fiz.","Siguldas Valsts ģimnāzija","49.12"
"","Krievu v.","Siguldas Valsts ģimnāzija","73"
"","Ķīm.","Siguldas Valsts ģimnāzija","50.89"
"","Latv. val.","Siguldas Valsts ģimnāzija","77.36"
"","Vēsture","Siguldas Valsts ģimnāzija","75.27"
"","Matem.","Siguldas Valsts ģimnāzija","51.99"
"","Vācu v.","Siguldas Valsts ģimnāzija","87.68"
"","Angļu v.","Skaistkalnes vidusskola","58.17"
"","Fiz.","Skaistkalnes vidusskola","34.5"
"","Ķīm.","Skaistkalnes vidusskola","30.67"
"","Latv. val.","Skaistkalnes vidusskola","56.93"
"","Matem.","Skaistkalnes vidusskola","38.19"
"","Angļu v.","Skrundas vidusskola","64.49"
"","Bio.","Skrundas vidusskola","44.67"
"","Fiz.","Skrundas vidusskola","48"
"","Latv. val.","Skrundas vidusskola","62.54"
"","Matem.","Skrundas vidusskola","46.25"
"","Angļu v.","Smiltenes vidusskola","73.28"
"","Bio.","Smiltenes vidusskola","64.67"
"","Fiz.","Smiltenes vidusskola","37.56"
"","Krievu v.","Smiltenes vidusskola","57.8"
"","Ķīm.","Smiltenes vidusskola","70"
"","Latv. val.","Smiltenes vidusskola","67.58"
"","Vēsture","Smiltenes vidusskola","81.85"
"","Matem.","Smiltenes vidusskola","39.09"
"","Angļu v.","Staiceles vidusskola","46.94"
"","Krievu v.","Staiceles vidusskola","60.96"
"","Latv. val.","Staiceles vidusskola","52.84"
"","Vēsture","Staiceles vidusskola","56.05"
"","Matem.","Staiceles vidusskola","18.12"
"","Angļu v.","Staļģenes vidusskola","54.31"
"","Bio.","Staļģenes vidusskola","30.67"
"","Krievu v.","Staļģenes vidusskola","72.17"
"","Latv. val.","Staļģenes vidusskola","34.24"
"","Vēsture","Staļģenes vidusskola","33.42"
"","Matem.","Staļģenes vidusskola","13.44"
"","Latv. v. 9.kl.","Stopiņu pamatskola","68.07"
"","Angļu v.","Strenču novada vidusskola","62.32"
"","Bio.","Strenču novada vidusskola","58"
"","Fiz.","Strenču novada vidusskola","20"
"","Latv. val.","Strenču novada vidusskola","67.69"
"","Matem.","Strenču novada vidusskola","42.32"
"","Latv. v. 9.kl.","Strenču novada vidusskola","62.58"
"","Angļu v.","Suntažu vidusskola","66.83"
"","Fiz.","Suntažu vidusskola","65.33"
"","Ķīm.","Suntažu vidusskola","52.67"
"","Latv. val.","Suntažu vidusskola","60.39"
"","Vēsture","Suntažu vidusskola","63.71"
"","Matem.","Suntažu vidusskola","35.26"
"","Angļu v.","Sventes vidusskola","60.15"
"","Krievu v.","Sventes vidusskola","81.86"
"","Latv. val.","Sventes vidusskola","33.42"
"","Matem.","Sventes vidusskola","43.93"
"","Angļu v.","Š. Dubnova Rīgas Ebreju vidusskola","73.7"
"","Fiz.","Š. Dubnova Rīgas Ebreju vidusskola","32.33"
"","Latv. val.","Š. Dubnova Rīgas Ebreju vidusskola","39.29"
"","Matem.","Š. Dubnova Rīgas Ebreju vidusskola","42.97"
"","Latv. v. 9.kl.","Š. Dubnova Rīgas Ebreju vidusskola","72.97"
"","Angļu v.","Špoģu vidusskola","69.04"
"","Fiz.","Špoģu vidusskola","76.67"
"","Krievu v.","Špoģu vidusskola","83.24"
"","Latv. val.","Špoģu vidusskola","53.25"
"","Matem.","Špoģu vidusskola","43.4"
"","Latv. v. 9.kl.","Špoģu vidusskola","71.96"
"","Angļu v.","Talsu 2. vidusskola","72.26"
"","Bio.","Talsu 2. vidusskola","76.67"
"","Fiz.","Talsu 2. vidusskola","41.33"
"","Krievu v.","Talsu 2. vidusskola","70.24"
"","Ķīm.","Talsu 2. vidusskola","48.67"
"","Latv. val.","Talsu 2. vidusskola","62.33"
"","Vēsture","Talsu 2. vidusskola","83.87"
"","Matem.","Talsu 2. vidusskola","39.27"
"","Angļu v.","Talsu Kristīgā vidusskola","67.97"
"","Bio.","Talsu Kristīgā vidusskola","66.67"
"","Latv. val.","Talsu Kristīgā vidusskola","63.89"
"","Matem.","Talsu Kristīgā vidusskola","38.75"
"","Angļu v.","Talsu novada Vakara un neklātienes vidusskola","54.79"
"","Bio.","Talsu novada Vakara un neklātienes vidusskola","34.67"
"","Krievu v.","Talsu novada Vakara un neklātienes vidusskola","48.42"
"","Latv. val.","Talsu novada Vakara un neklātienes vidusskola","45.49"
"","Vēsture","Talsu novada Vakara un neklātienes vidusskola","18.15"
"","Matem.","Talsu novada Vakara un neklātienes vidusskola","17.57"
"","Angļu v.","Talsu Valsts ģimnāzija","78.64"
"","Bio.","Talsu Valsts ģimnāzija","65.19"
"","Fiz.","Talsu Valsts ģimnāzija","51.56"
"","Krievu v.","Talsu Valsts ģimnāzija","40.3"
"","Ķīm.","Talsu Valsts ģimnāzija","80.17"
"","Latv. val.","Talsu Valsts ģimnāzija","71.65"
"","Matem.","Talsu Valsts ģimnāzija","42.01"
"","Angļu v.","Tālmācības vidusskola ""Rīgas Komercskola""","70.24"
"","Krievu v.","Tālmācības vidusskola ""Rīgas Komercskola""","72.25"
"","Vācu v.","Tālmācības vidusskola ""Rīgas Komercskola""","89.53"
"","Bio.","Tālmācības vidusskola ""Rīgas Komercskola""","68.67"
"","Fiz.","Tālmācības vidusskola ""Rīgas Komercskola""","54.67"
"","Krievu v.","Tālmācības vidusskola ""Rīgas Komercskola""","58.98"
"","Latv. val.","Tālmācības vidusskola ""Rīgas Komercskola""","51.09"
"","Vēsture","Tālmācības vidusskola ""Rīgas Komercskola""","53.02"
"","Matem.","Tālmācības vidusskola ""Rīgas Komercskola""","29.03"
"","Latv. v. 9.kl.","Teteles pamatskola","67.83"
"","Angļu v.","Tilžas vidusskola","34.75"
"","Fiz.","Tilžas vidusskola","35.33"
"","Krievu v.","Tilžas vidusskola","47.08"
"","Latv. val.","Tilžas vidusskola","37.1"
"","Matem.","Tilžas vidusskola","21.75"
"","Angļu v.","Tiskādu vidusskola","32.43"
"","Fiz.","Tiskādu vidusskola","20.67"
"","Latv. val.","Tiskādu vidusskola","19.13"
"","Matem.","Tiskādu vidusskola","30.21"
"","Latv. v. 9.kl.","Tiskādu vidusskola","51"
"","Angļu v.","Tukuma 2. vidusskola","59.64"
"","Bio.","Tukuma 2. vidusskola","44.5"
"","Fiz.","Tukuma 2. vidusskola","32.33"
"","Krievu v.","Tukuma 2. vidusskola","75.21"
"","Ķīm.","Tukuma 2. vidusskola","41.33"
"","Latv. val.","Tukuma 2. vidusskola","59.11"
"","Vēsture","Tukuma 2. vidusskola","55.73"
"","Matem.","Tukuma 2. vidusskola","30.94"
"","Angļu v.","Tukuma Raiņa ģimnāzija","72.71"
"","Bio.","Tukuma Raiņa ģimnāzija","61.89"
"","Fiz.","Tukuma Raiņa ģimnāzija","32.33"
"","Ķīm.","Tukuma Raiņa ģimnāzija","60"
"","Latv. val.","Tukuma Raiņa ģimnāzija","70.02"
"","Matem.","Tukuma Raiņa ģimnāzija","35.89"
"","Vācu v.","Tukuma Raiņa ģimnāzija","78.68"
"","Angļu v.","Tukuma Vakara un neklātienes vidusskola","53.21"
"","Krievu v.","Tukuma Vakara un neklātienes vidusskola","57.88"
"","Latv. val.","Tukuma Vakara un neklātienes vidusskola","42.05"
"","Vēsture","Tukuma Vakara un neklātienes vidusskola","33.67"
"","Matem.","Tukuma Vakara un neklātienes vidusskola","13.12"
"","Vācu v.","Tukuma Vakara un neklātienes vidusskola","55.82"
"","Angļu v.","Tumes vidusskola","33.75"
"","Bio.","Tumes vidusskola","50.33"
"","Latv. val.","Tumes vidusskola","62.61"
"","Matem.","Tumes vidusskola","24.25"
"","Angļu v.","Ugāles vidusskola","68.86"
"","Fiz.","Ugāles vidusskola","45.33"
"","Krievu v.","Ugāles vidusskola","65.51"
"","Latv. val.","Ugāles vidusskola","59.13"
"","Vēsture","Ugāles vidusskola","45.97"
"","Matem.","Ugāles vidusskola","32.3"
"","Angļu v.","Ulbrokas vidusskola","67.87"
"","Bio.","Ulbrokas vidusskola","35"
"","Fiz.","Ulbrokas vidusskola","23.67"
"","Krievu v.","Ulbrokas vidusskola","89.6"
"","Latv. val.","Ulbrokas vidusskola","54.45"
"","Matem.","Ulbrokas vidusskola","27.24"
"","Angļu v.","Uzvaras vidusskola","69.69"
"","Bio.","Uzvaras vidusskola","84"
"","Fiz.","Uzvaras vidusskola","33.33"
"","Krievu v.","Uzvaras vidusskola","75.46"
"","Latv. val.","Uzvaras vidusskola","68.99"
"","Vēsture","Uzvaras vidusskola","37.7"
"","Matem.","Uzvaras vidusskola","52.03"
"","Angļu v.","V. Plūdoņa Kuldīgas ģimnāzija","61.24"
"","Bio.","V. Plūdoņa Kuldīgas ģimnāzija","55.25"
"","Krievu v.","V. Plūdoņa Kuldīgas ģimnāzija","66.15"
"","Ķīm.","V. Plūdoņa Kuldīgas ģimnāzija","72"
"","Latv. val.","V. Plūdoņa Kuldīgas ģimnāzija","60.8"
"","Matem.","V. Plūdoņa Kuldīgas ģimnāzija","35.03"
"","Angļu v.","Vaboles vidusskola","66.17"
"","Bio.","Vaboles vidusskola","66.67"
"","Fiz.","Vaboles vidusskola","80.67"
"","Krievu v.","Vaboles vidusskola","66.21"
"","Latv. val.","Vaboles vidusskola","55.92"
"","Matem.","Vaboles vidusskola","47.81"
"","Angļu v.","Vaiņodes vidusskola","60.98"
"","Bio.","Vaiņodes vidusskola","67.33"
"","Fiz.","Vaiņodes vidusskola","67.33"
"","Krievu v.","Vaiņodes vidusskola","71.57"
"","Ķīm.","Vaiņodes vidusskola","64.89"
"","Latv. val.","Vaiņodes vidusskola","54.98"
"","Matem.","Vaiņodes vidusskola","44.95"
"","Angļu v.","Valdemārpils vidusskola","63.18"
"","Bio.","Valdemārpils vidusskola","77.33"
"","Fiz.","Valdemārpils vidusskola","40"
"","Krievu v.","Valdemārpils vidusskola","51.27"
"","Latv. val.","Valdemārpils vidusskola","51.2"
"","Vēsture","Valdemārpils vidusskola","49.54"
"","Matem.","Valdemārpils vidusskola","41.03"
"","Angļu v.","Valkas Jāņa Cimzes ģimnāzija","72"
"","Bio.","Valkas Jāņa Cimzes ģimnāzija","48.33"
"","Fiz.","Valkas Jāņa Cimzes ģimnāzija","46.67"
"","Krievu v.","Valkas Jāņa Cimzes ģimnāzija","66.65"
"","Ķīm.","Valkas Jāņa Cimzes ģimnāzija","69.33"
"","Latv. val.","Valkas Jāņa Cimzes ģimnāzija","58.14"
"","Matem.","Valkas Jāņa Cimzes ģimnāzija","47.82"
"","Angļu v.","Valmieras 2. vidusskola","51.52"
"","Bio.","Valmieras 2. vidusskola","67.33"
"","Fiz.","Valmieras 2. vidusskola","40"
"","Krievu v.","Valmieras 2. vidusskola","71.68"
"","Latv. val.","Valmieras 2. vidusskola","47.87"
"","Vēsture","Valmieras 2. vidusskola","31.65"
"","Matem.","Valmieras 2. vidusskola","32.68"
"","Latv. v. 9.kl.","Valmieras 2. vidusskola","75.88"
"","Angļu v.","Valmieras 5. vidusskola","53.26"
"","Krievu v.","Valmieras 5. vidusskola","57.44"
"","Ķīm.","Valmieras 5. vidusskola","33.33"
"","Latv. val.","Valmieras 5. vidusskola","51.37"
"","Vēsture","Valmieras 5. vidusskola","53.23"
"","Matem.","Valmieras 5. vidusskola","23.06"
"","Angļu v.","Valmieras Pārgaujas ģimnāzija","74.75"
"","Bio.","Valmieras Pārgaujas ģimnāzija","65.88"
"","Fiz.","Valmieras Pārgaujas ģimnāzija","44.67"
"","Krievu v.","Valmieras Pārgaujas ģimnāzija","64.43"
"","Ķīm.","Valmieras Pārgaujas ģimnāzija","62"
"","Latv. val.","Valmieras Pārgaujas ģimnāzija","71.11"
"","Vēsture","Valmieras Pārgaujas ģimnāzija","69.29"
"","Matem.","Valmieras Pārgaujas ģimnāzija","42.33"
"","Vācu v.","Valmieras Pārgaujas ģimnāzija","52.47"
"","Angļu v.","Valmieras Valsts ģimnāzija","77.13"
"","Bio.","Valmieras Valsts ģimnāzija","74.15"
"","Fiz.","Valmieras Valsts ģimnāzija","55.33"
"","Krievu v.","Valmieras Valsts ģimnāzija","67.98"
"","Ķīm.","Valmieras Valsts ģimnāzija","57.78"
"","Latv. val.","Valmieras Valsts ģimnāzija","68.37"
"","Vēsture","Valmieras Valsts ģimnāzija","70.28"
"","Matem.","Valmieras Valsts ģimnāzija","48.33"
"","Angļu v.","Valmieras Viestura vidusskola","70.12"
"","Bio.","Valmieras Viestura vidusskola","63.67"
"","Fiz.","Valmieras Viestura vidusskola","48.8"
"","Krievu v.","Valmieras Viestura vidusskola","63.97"
"","Ķīm.","Valmieras Viestura vidusskola","46.17"
"","Latv. val.","Valmieras Viestura vidusskola","67.41"
"","Vēsture","Valmieras Viestura vidusskola","93.15"
"","Matem.","Valmieras Viestura vidusskola","32.78"
"","Angļu v.","Vangažu vidusskola","72.68"
"","Bio.","Vangažu vidusskola","53.33"
"","Krievu v.","Vangažu vidusskola","82.53"
"","Latv. val.","Vangažu vidusskola","59.52"
"","Vēsture","Vangažu vidusskola","84.88"
"","Matem.","Vangažu vidusskola","30.15"
"","Latv. v. 9.kl.","Vangažu vidusskola","68.94"
"","Angļu v.","Varakļānu vidusskola","55.36"
"","Bio.","Varakļānu vidusskola","65.33"
"","Fiz.","Varakļānu vidusskola","41.33"
"","Krievu v.","Varakļānu vidusskola","72.65"
"","Latv. val.","Varakļānu vidusskola","67.65"
"","Matem.","Varakļānu vidusskola","41.25"
"","Angļu v.","Vārkavas vidusskola","53.21"
"","Krievu v.","Vārkavas vidusskola","70.8"
"","Latv. val.","Vārkavas vidusskola","52.7"
"","Matem.","Vārkavas vidusskola","32.27"
"","Angļu v.","Vecpiebalgas vidusskola","64.72"
"","Fiz.","Vecpiebalgas vidusskola","18"
"","Latv. val.","Vecpiebalgas vidusskola","57.56"
"","Vēsture","Vecpiebalgas vidusskola","63.71"
"","Matem.","Vecpiebalgas vidusskola","28.5"
"","Angļu v.","Vecumnieku novada Domes Valles vidusskola","52.48"
"","Bio.","Vecumnieku novada Domes Valles vidusskola","44.67"
"","Fiz.","Vecumnieku novada Domes Valles vidusskola","16"
"","Latv. val.","Vecumnieku novada Domes Valles vidusskola","62.78"
"","Matem.","Vecumnieku novada Domes Valles vidusskola","15.23"
"","Angļu v.","Vecumnieku vidusskola","47.12"
"","Bio.","Vecumnieku vidusskola","55.33"
"","Krievu v.","Vecumnieku vidusskola","65.58"
"","Latv. val.","Vecumnieku vidusskola","48.67"
"","Matem.","Vecumnieku vidusskola","27.29"
"","Angļu v.","Ventspils 2. vidusskola","62.76"
"","Bio.","Ventspils 2. vidusskola","49.67"
"","Fiz.","Ventspils 2. vidusskola","70.33"
"","Latv. val.","Ventspils 2. vidusskola","48.02"
"","Matem.","Ventspils 2. vidusskola","53.92"
"","Latv. v. 9.kl.","Ventspils 2. vidusskola","69.74"
"","Angļu v.","Ventspils 3. vidusskola","60.13"
"","Bio.","Ventspils 3. vidusskola","43.33"
"","Latv. val.","Ventspils 3. vidusskola","38.31"
"","Matem.","Ventspils 3. vidusskola","38.99"
"","Latv. v. 9.kl.","Ventspils 3. vidusskola","55.43"
"","Angļu v.","Ventspils 4. vidusskola","72.22"
"","Bio.","Ventspils 4. vidusskola","52.67"
"","Fiz.","Ventspils 4. vidusskola","79.33"
"","Krievu v.","Ventspils 4. vidusskola","79.97"
"","Ķīm.","Ventspils 4. vidusskola","76"
"","Latv. val.","Ventspils 4. vidusskola","64.81"
"","Vēsture","Ventspils 4. vidusskola","77.82"
"","Matem.","Ventspils 4. vidusskola","37"
"","Angļu v.","Ventspils 6. vidusskola","61.41"
"","Bio.","Ventspils 6. vidusskola","49"
"","Fiz.","Ventspils 6. vidusskola","42.67"
"","Krievu v.","Ventspils 6. vidusskola","75.58"
"","Latv. val.","Ventspils 6. vidusskola","51.2"
"","Vēsture","Ventspils 6. vidusskola","45.56"
"","Matem.","Ventspils 6. vidusskola","30"
"","Latv. v. 9.kl.","Ventspils 6. vidusskola","66.25"
"","Angļu v.","Ventspils Valsts 1. ģimnāzija","77.28"
"","Bio.","Ventspils Valsts 1. ģimnāzija","74.67"
"","Fiz.","Ventspils Valsts 1. ģimnāzija","37.83"
"","Krievu v.","Ventspils Valsts 1. ģimnāzija","87.71"
"","Ķīm.","Ventspils Valsts 1. ģimnāzija","68"
"","Latv. val.","Ventspils Valsts 1. ģimnāzija","68.95"
"","Vēsture","Ventspils Valsts 1. ģimnāzija","87.5"
"","Matem.","Ventspils Valsts 1. ģimnāzija","50.7"
"","Angļu v.","Viesītes vidusskola","68.22"
"","Bio.","Viesītes vidusskola","61"
"","Fiz.","Viesītes vidusskola","59.67"
"","Krievu v.","Viesītes vidusskola","62.19"
"","Latv. val.","Viesītes vidusskola","56.9"
"","Vēsture","Viesītes vidusskola","70.36"
"","Matem.","Viesītes vidusskola","42.73"
"","Angļu v.","Viļakas Valsts ģimnāzija","56.68"
"","Fiz.","Viļakas Valsts ģimnāzija","45"
"","Krievu v.","Viļakas Valsts ģimnāzija","67.57"
"","Latv. val.","Viļakas Valsts ģimnāzija","62.44"
"","Matem.","Viļakas Valsts ģimnāzija","47.03"
"","Angļu v.","Viļānu vidusskola","68.1"
"","Bio.","Viļānu vidusskola","62.67"
"","Fiz.","Viļānu vidusskola","34"
"","Krievu v.","Viļānu vidusskola","72.79"
"","Ķīm.","Viļānu vidusskola","56.5"
"","Latv. val.","Viļānu vidusskola","50.95"
"","Matem.","Viļānu vidusskola","35.22"
"","Latv. v. 9.kl.","Viļānu vidusskola","67.59"
"","Angļu v.","Vircavas vidusskola","64.44"
"","Bio.","Vircavas vidusskola","31"
"","Fiz.","Vircavas vidusskola","29.33"
"","Krievu v.","Vircavas vidusskola","69.95"
"","Ķīm.","Vircavas vidusskola","41.67"
"","Latv. val.","Vircavas vidusskola","53.41"
"","Vēsture","Vircavas vidusskola","63.31"
"","Matem.","Vircavas vidusskola","34.25"
"","Angļu v.","Zaļenieku komerciālā un amatniecības vidusskola","38.49"
"","Krievu v.","Zaļenieku komerciālā un amatniecības vidusskola","39.6"
"","Latv. val.","Zaļenieku komerciālā un amatniecības vidusskola","29.5"
"","Vēsture","Zaļenieku komerciālā un amatniecības vidusskola","38.82"
"","Matem.","Zaļenieku komerciālā un amatniecības vidusskola","12.81"
"","Angļu v.","Zasas vidusskola","43.5"
"","Bio.","Zasas vidusskola","54.67"
"","Ķīm.","Zasas vidusskola","34.67"
"","Latv. val.","Zasas vidusskola","44.96"
"","Vēsture","Zasas vidusskola","66.53"
"","Matem.","Zasas vidusskola","28.12"
"","Angļu v.","Zemgales vidusskola","44.73"
"","Bio.","Zemgales vidusskola","36"
"","Fiz.","Zemgales vidusskola","19.83"
"","Krievu v.","Zemgales vidusskola","46.44"
"","Latv. val.","Zemgales vidusskola","42.93"
"","Vēsture","Zemgales vidusskola","48.59"
"","Matem.","Zemgales vidusskola","26.59"
"","Angļu v.","Ziemeļvalstu ģimnāzija","75.87"
"","Bio.","Ziemeļvalstu ģimnāzija","70.22"
"","Krievu v.","Ziemeļvalstu ģimnāzija","76.12"
"","Latv. val.","Ziemeļvalstu ģimnāzija","61.31"
"","Vēsture","Ziemeļvalstu ģimnāzija","79.17"
"","Matem.","Ziemeļvalstu ģimnāzija","36.76"
"","Angļu v.","Zilupes vidusskola","44.21"
"","Bio.","Zilupes vidusskola","87.33"
"","Fiz.","Zilupes vidusskola","52.67"
"","Krievu v.","Zilupes vidusskola","79.23"
"","Latv. val.","Zilupes vidusskola","37.59"
"","Matem.","Zilupes vidusskola","34.87"
"","Vācu v.","Zilupes vidusskola","69.95"
"","Latv. v. 9.kl.","Zilupes vidusskola","48.15"
